id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
5531,87,217,3889348,3889402.0,1499,137.5,102.0,155173,51.0,135.0,1360,False,True,40,0.1443,0.7306,0.3714,0.037849999999999995,0.5306,0.5417,0.0,3.5089,2.0785,1.7243,-0.6286,-0.1558,1.0,0,0,1,0,0,0,0
5532,1252,1276,4737382,4737394.0,82,24.0,12.0,8949,85.0,118.0,1364,True,False,80,0.0131,0.5702,0.4,0.0176,0.8333,0.9167,0.0,1.9138,1.3802,1.0414,-0.6,-0.2037,0.23,0,0,0,0,0,1,0
5533,56,176,1342279,1346264.0,1499,137.5,131.5,155173,64.0,135.0,1400,False,True,40,0.0735,0.3401,0.3192,0.037849999999999995,0.7515,0.4933,1.0,3.5168,2.0785,2.2553,0.6809,-0.1603,1.0,0,0,1,0,0,0,0
5534,1,222,500276,500482.0,1499,137.5,131.5,155173,27.0,150.0,1400,False,True,40,0.0014,0.5403,0.9955,0.037849999999999995,0.1476,0.3669,1.0,4.113150000000001,2.0785,2.3617,0.0045,-0.0606,1.0,0,0,1,0,0,0,0
5535,1327,1335,3378464,3378474.0,122,15.0,12.0,14047,91.0,134.0,1652,True,False,100,0.3915,0.2756,0.9231,0.0077,0.8667,1.0,1.0,2.0864,1.1139,1.0792,0.0769,-0.1523,0.2739,0,0,0,0,0,1,0
5536,1135,1162,152274,152117.0,1499,137.5,131.5,155173,38.0,127.0,1360,False,True,140,0.0604,0.4884,0.4,0.037849999999999995,0.5913,0.6761,0.0,3.3314,1.8389,1.8261,-0.6,-0.1888,1.0,0,0,0,0,0,0,1
5537,57,64,238753,238766.0,88,18.0,13.0,8596,79.0,107.5,1353,False,True,140,0.0673,0.2198,0.5385,0.0052,0.5,1.0,1.0,1.9445,0.8451,1.1139,0.4615,-0.2874,0.1965,0,0,0,0,0,0,1
5538,95,174,745366,745380.0,1499,68.0,33.0,155173,96.0,134.0,1360,False,True,40,0.1374,0.6458,0.4193,0.037849999999999995,0.3288,0.5102,0.0,3.7577,1.8325,1.7993,-0.5806,-0.1423,1.0,0,0,1,0,0,0,0
5539,1677,1688,1658742,1658769.0,80,15.0,11.0,9124,77.0,107.5,1692,True,False,70,0.0047,0.3056,0.9091,0.0071,0.8,1.0,1.0,1.9031,1.0792,1.0414,0.0909,-0.296,0.2432,0,0,0,0,0,0,1
5540,39,214,2027555,2027621.0,1499,137.5,125.0,155173,44.0,126.0,1356,True,False,70,0.0575,0.4352,0.4,0.037849999999999995,0.654,0.528,0.0,3.819,2.0785,1.8195,-0.6,-0.1855,1.0,0,0,1,0,0,0,0
5541,41,214,2887288,2887307.0,1499,137.5,131.5,155173,40.0,124.0,1358,False,True,40,0.0604,0.4233,0.3514,0.037849999999999995,0.6223,0.5102,0.0,3.8649,2.0785,1.8261,-0.6486,-0.1958,1.0,0,0,1,0,0,0,0
5542,39,212,753061,753089.0,1499,137.5,131.5,155173,41.0,126.0,1358,False,True,40,0.0575,0.4201,0.4839,0.037849999999999995,0.6416,0.4962,0.0,3.8236,2.0785,1.8195,-0.5161,-0.1921,1.0,0,0,1,0,0,0,0
5543,1538,1562,173199,173219.0,143,27.0,15.0,12465,77.0,107.5,1692,True,False,80,0.1102,0.3921,0.95,0.0147,0.7407,0.9333,0.0,2.1553,1.301,1.1461,-0.05,-0.3307,0.3663,0,0,0,0,0,1,0
5544,0,9,419960,419973.0,265,14.0,28.0,28625,104.0,127.0,1387,False,True,40,0.0,0.4091,0.3571,0.0089,0.8,1.0,1.0,2.4232,1.0792,1.4472,0.6429,-0.1033,0.5951,0,0,0,0,0,0,1
5545,953,962,167280,167335.0,82,9.0,11.0,8757,80.0,109.0,1694,True,False,60,0.8311,0.2031,0.7273,0.0047,0.8889,1.0,1.0,1.9138,0.9031,1.0414,0.2727,-0.2793,0.1934,0,0,0,0,0,1,0
5546,1052,1096,360880,360936.0,1467,98.0,52.0,155173,115.0,141.0,1306,False,True,60,0.458,0.3018,0.2222,0.037849999999999995,1.0,0.3158,0.0,3.1664,1.8865,1.0792,-0.7778,0.0034,0.9999,0,0,0,0,0,1,0
5547,617,624,3515903,3515153.0,101,18.0,18.0,11776,81.0,111.0,1364,False,True,100,0.0752,0.3647,0.3214,0.0066,0.4375,1.0,1.0,2.0043,0.9542,1.2553,0.6786,-0.2727,0.3097,0,0,0,0,1,0,0
5548,20,42,125418,125467.0,706,63.0,90.0,97659,80.0,135.0,1356,True,False,70,0.4589,0.5204,0.0769,0.0117,0.2895,0.9778,1.0,2.8733,1.2041,1.9395,0.9231,-0.1187,0.9991,0,0,0,0,0,0,1
5549,300,312,1127580,1127599.0,119,15.0,14.0,13173,81.0,127.0,1652,True,False,70,0.3622,0.2091,0.8571,0.0073,0.8,1.0,1.0,2.0756,1.0792,1.1461,0.1429,-0.1668,0.2901,0,0,0,0,0,1,0
5550,759,768,4933878,4920024.5,694,69.0,92.0,86424,111.0,134.0,1358,False,True,120,0.9106,0.4177,0.1892,0.0192,0.2157,0.9194,1.0,2.8488,1.415,1.8808,0.8108,-0.0292,0.9991,0,0,0,0,1,0,0
5551,516,528,2946689,2946700.0,235,79.0,69.0,29911,120.0,141.0,1400,False,True,40,0.7273,0.5479,0.8824,0.0095,0.2913,0.5161,1.0,2.3711,1.1139,1.8389,0.1177,-0.0068,0.8894,0,0,1,0,0,0,0
5552,1603,1610,3028545,3028556.0,170,12.0,21.0,16865,79.0,116.0,1628,True,False,70,0.0676,0.3977,0.2678,0.0041,0.5833,1.0,1.0,2.2304,0.8451,1.3222,0.7222,-0.3274,0.5296,0,0,0,0,0,0,1
5553,860,866,733668,733675.0,34,9.0,7.0,4108,116.0,143.0,1358,True,False,50,0.7385,0.2597,0.5714,0.0066,1.0,1.0,0.0,1.5315,0.9542,0.8451,-0.4286,0.0052,0.1384,0,0,0,1,0,0,0
5554,659,686,909876,909953.0,460,52.0,37.0,45968,104.0,132.0,1356,True,False,100,0.7217,0.6571,0.7778,0.0243,0.4615,0.8461,0.0,2.6628,1.5185,1.3802,-0.2222,-0.0774,0.9703,0,0,0,0,0,1,0
5555,933,956,1028213,1028219.0,109,60.0,4.0,96937,122.0,140.0,1360,True,False,100,0.5196,0.5253,0.0526,0.0265,0.22,0.6667,0.0,2.0374,1.5563,0.301,-0.9474,0.0025,0.3097,0,0,0,0,0,0,1
5556,1067,1077,2215354,2215404.0,106,14.0,11.0,14167,84.0,116.0,1648,True,False,100,0.4686,0.27,1.0,0.0073,0.7143,1.0,0.5,2.0253,1.0,1.0414,0.0,-0.2067,0.23,0,0,0,0,0,0,1
5557,1578,1592,1802170,1802178.0,124,23.0,15.0,12560,65.0,124.0,1627,False,True,40,0.1182,0.3222,0.8,0.0094,0.6087,1.0,1.0,2.0934,1.1139,1.1761,0.2,-0.2359,0.3068,0,0,0,0,0,0,1
5558,1063,1072,2377324,2377320.0,65,21.0,12.0,7990,95.0,132.0,1690,True,False,60,0.734,0.3167,0.5833,0.0059,0.8571,1.0,1.0,1.8129,1.0,1.0792,0.4167,-0.1246,0.1892,1,0,0,0,0,0,0
5559,732,750,4933878,4920024.5,168,27.0,28.0,19901,99.0,126.0,1362,False,True,40,0.8204,0.5188,0.8846,0.0125,0.5185,0.9643,1.0,2.2253,1.2305,1.4314,0.1154,-0.1162,0.8778,0,0,0,0,0,1,0
5560,983,1006,54896,54905.0,353,56.0,29.0,45627,115.0,143.0,1364,True,False,80,0.8473,0.6813,0.1852,0.0254,0.5156,0.3529,0.0,2.5478,1.6128,1.2787,-0.8148,-0.0243,0.8894,0,0,0,0,0,1,0
5561,1203,1214,1378437,1378588.0,66,10.0,20.0,6834,89.0,127.0,1650,False,True,140,0.1765,0.3,0.55,0.0059,0.8,1.0,1.0,1.8195,1.0,1.301,0.45,-0.1228,0.2288,0,0,0,0,0,0,1
5562,1051,1066,1715826,1715848.0,1371,102.0,131.5,144769,99.0,141.0,1687,False,True,140,0.3965,0.5182,0.2841,0.014,0.2639,0.9857,1.0,3.1297,1.2787,2.143,0.7159,-0.0641,1.0,0,0,0,0,0,0,1
5563,1080,1088,2488268,2488282.0,73,10.0,8.0,6863,90.0,116.0,1692,True,False,70,0.6304,0.175,0.8,0.0047,0.8,1.0,1.0,1.8633,0.9031,0.9031,0.2,-0.2069,0.1852,0,0,0,0,0,0,1
5564,41,224,4112076,410023.0,1499,137.5,131.5,155173,35.0,141.0,1402,False,True,40,0.0585,0.4297,0.8621,0.037849999999999995,0.2631,0.4744,1.0,4.0885,2.0785,2.2672,0.1379,-0.1014,1.0,0,0,1,0,0,0,0
5565,1228,1245,879259,879265.0,51,8.0,7.0,5717,61.0,124.0,1690,True,False,60,0.1856,0.2,0.8333,0.0059,0.875,1.0,0.0,1.7076,1.0,0.8451,-0.1667,-0.1805,0.1696,0,0,0,0,0,1,0
5566,1587,1609,2433462,2433491.0,60,10.0,10.0,6216,113.0,140.0,1694,True,False,70,0.0619,0.2429,0.8333,0.0047,0.8,1.0,1.0,1.7781,0.9031,1.0,0.1667,-0.0304,0.2051,0,0,0,0,0,1,0
5567,621,627,2182058,2182079.0,55,9.0,8.0,6782,106.0,127.0,1366,False,True,50,0.9795,0.1739,0.8889,0.0066,1.0,1.0,0.0,1.7404,0.9542,0.9031,-0.1111,-0.0905,0.1773,0,0,0,0,1,0,0
5568,1673,1684,1859633,1859616.0,63,17.0,7.0,4561,59.0,107.5,1690,True,False,70,0.0296,0.4386,0.9412,0.01,0.8235,0.4444,0.0,1.7993,1.2305,0.6021,-0.0588,-0.35525,0.2482,0,0,0,0,0,0,1
5569,26,34,2824729,2824741.0,57,11.0,10.0,4664,71.0,107.5,1358,True,False,70,0.0389,0.5625,0.9,0.0066,0.8182,1.0,1.0,1.7559,0.9542,1.0,0.1,-0.35525,0.1954,0,0,0,0,0,0,1
5570,1505,1514,1658742,1658769.0,161,35.0,20.0,15000,82.0,109.0,1692,True,False,60,0.1703,0.3889,0.3,0.0053,0.2571,1.0,1.0,2.2068,0.9542,1.301,0.7,-0.3087,0.4465,1,0,0,0,0,0,0
5571,39,194,1700480,1700639.0,1499,137.5,131.5,155173,33.0,140.0,1402,False,True,40,0.0585,0.4811,0.9302,0.037849999999999995,0.264,0.4377,1.0,4.0118,2.0785,2.179,0.0698,-0.1033,1.0,0,0,1,0,0,0,0
5572,39,212,1825287,1825355.0,1499,137.5,131.5,155173,32.0,141.0,1398,False,True,40,0.0558,0.6009,0.961,0.037849999999999995,0.2633,0.4444,0.0,4.0746,2.0785,2.238,-0.039,-0.0951,1.0,0,0,1,0,0,0,0
5573,456,466,1264388,1264403.0,106,28.0,15.0,12348,104.0,124.0,1353,False,True,40,0.5802,0.4653,0.75,0.0118,0.5714,0.8,1.0,2.0253,1.2041,1.2041,0.25,-0.097,0.2583,0,0,0,0,0,0,1
5574,41,190,1636571,1636729.0,1499,137.5,131.5,155173,32.0,140.0,1362,False,True,40,0.0586,0.5822,0.7822,0.037849999999999995,0.238,0.3914,0.0,4.0552,2.0785,2.1703,-0.2178,-0.0973,1.0,0,0,1,0,0,0,0
5575,233,259,1211728,1211795.0,884,79.0,87.0,104560,118.0,141.0,1358,False,True,140,0.3074,0.583,0.2528,0.0162,0.3418,0.5862,1.0,2.9464,1.3424,1.9494,0.7473,0.0212,0.9998,0,0,0,0,0,0,1
5576,39,194,143167,143219.0,1499,137.5,131.5,155173,40.0,126.0,1358,False,True,40,0.0605,0.436,0.3503,0.037849999999999995,0.5766,0.4024,0.0,3.7013,2.0785,1.7924,-0.6497,-0.1893,1.0,0,0,0,0,0,0,0
5577,604,621,1736811,1736821.0,168,18.0,24.0,22191,106.0,126.0,1358,False,True,40,0.9008,0.2762,0.8333,0.0103,0.7222,1.0,1.0,2.2253,1.1461,1.3802,0.1667,-0.0881,0.4219,0,0,0,0,0,1,0
5578,73,87,87951,87967.0,175,25.0,17.0,19537,105.0,126.0,1362,False,True,40,0.1053,0.48,0.52,0.0073,0.52,0.9412,1.0,2.243,1.0792,1.2041,0.48,-0.112,0.3977,0,0,0,0,0,1,0
5579,5,13,230644,230704.0,108,13.0,20.0,12886,99.0,123.0,1687,False,True,140,0.5609,0.34,0.45,0.0047,0.6154,1.0,1.0,2.0334,0.9031,1.301,0.55,-0.1223,0.3068,0,0,0,0,0,0,1
5580,103,121,172773,172798.0,103,26.0,15.0,12543,111.0,135.0,1362,True,False,80,0.1542,0.48,0.55,0.0147,0.7692,0.8,0.0,2.0128,1.301,1.0792,-0.45,-0.0258,0.3068,0,0,0,0,0,1,0
5581,209,259,2286293,2286298.0,60,28.0,7.0,6578,109.0,128.0,1690,True,False,70,0.3034,0.5318,0.0714,0.0206,1.0,0.4286,0.0,1.7781,1.4472,0.4771,-0.9286,-0.0359,0.2359,0,0,0,0,1,0,0
5582,1015,1034,950109,950148.0,260,44.0,38.0,29699,101.0,126.0,1356,False,True,70,0.4898,0.6368,0.4074,0.0125,0.3636,0.8947,1.0,2.415,1.2305,1.5315,0.5926,-0.0968,0.9294,0,0,0,0,0,0,1
5583,634,655,2066548,2066684.0,695,59.0,51.0,61753,99.0,132.0,1364,False,True,100,0.9106,0.3659,0.1765,0.0088,0.1469,1.0,1.0,2.842,1.2305,1.7076,0.8235,-0.1232,0.9774,0,0,0,0,1,0,0
5584,856,864,1196911,1196915.0,12,4.0,4.0,1228,81.0,109.0,1652,True,False,140,0.9057,0.25,0.75,0.0029,1.0,1.0,0.0,1.0792,0.6021,0.6021,-0.25,-0.2939,0.14,0,0,0,0,0,0,1
5585,657,678,148364,148463.0,170,42.0,23.0,21545,118.0,134.0,1628,False,True,120,0.7772,0.4136,0.9444,0.0124,0.4048,0.8182,1.0,2.2304,1.2305,1.2553,0.0556,-0.0358,0.5063,0,0,0,0,0,1,0
5586,604,608,677184,677200.0,16,5.0,4.0,2025,111.0,140.0,1360,False,True,50,0.8177,0.2,0.8,0.0037,1.0,1.0,1.0,1.2041,0.699,0.6021,0.2,-0.0112,0.1322,0,0,0,1,0,0,0
5587,32,45,261033,261064.0,83,21.0,16.0,8566,89.0,111.0,1356,True,False,70,0.0266,0.5714,0.7059,0.0125,0.7391,0.75,0.0,1.9191,1.2305,1.0792,-0.2941,-0.2421,0.3419,0,1,0,0,0,0,0
5588,41,218,1814642,1814708.0,1499,137.5,131.5,155173,42.0,124.0,1358,False,True,40,0.0604,0.4627,0.3931,0.037849999999999995,0.6228,0.5294,0.0,3.7908,2.0785,1.8261,-0.6069,-0.1903,1.0,0,0,1,0,0,0,0
5589,39,191,1505915,1505982.0,1499,137.5,131.5,155173,33.0,141.0,1400,False,True,40,0.0557,0.505,0.9591,0.037849999999999995,0.2428,0.4114,0.0,4.0718,2.0785,2.1761,-0.0409,-0.0986,1.0,0,0,1,0,0,0,0
5590,624,635,911696,911833.0,630,43.0,131.5,62357,97.0,132.0,1364,False,True,100,0.9164,0.4886,0.0876,0.0081,0.2857,0.9786,1.0,2.7993,1.0414,2.1492,0.9124,-0.1634,0.9999,0,0,0,0,0,0,1
5591,91,151,1317364,1317395.0,532,106.0,83.0,58088,96.0,135.0,1692,True,False,80,0.1075,0.5861,0.4426,0.037849999999999995,0.7046,0.7349,0.0,2.7259,1.7853,1.7924,-0.5574,-0.1212,0.9981,0,0,0,0,0,1,0
5592,1227,1244,686245,686304.0,149,43.0,24.0,17433,121.0,143.0,1396,False,True,140,0.2482,0.5804,0.8235,0.0162,0.5122,0.7083,0.0,2.1703,1.3424,1.2305,-0.1765,-0.0049,0.4729,0,0,0,0,0,0,1
5593,1321,1340,4933878,4920024.5,571,25.0,39.0,60005,63.0,132.0,1353,False,True,70,0.0296,0.3247,0.2023,0.0081,0.44,1.0,1.0,2.7566,1.0414,1.5911,0.7977,-0.1705,0.9519,1,0,0,0,0,0,0
5594,41,213,1555596,1555663.0,1499,137.5,131.5,155173,43.0,125.0,1356,False,True,40,0.0604,0.4603,0.3699,0.037849999999999995,0.6223,0.5114,0.0,3.7989,2.0785,1.8195,-0.6301,-0.1818,1.0,0,0,1,0,0,0,0
5595,1176,1187,1060291,1060313.0,145,32.0,23.0,16076,105.0,126.0,1372,False,True,40,0.3119,0.5324,0.6087,0.0102,0.6875,0.8214,1.0,2.1614,1.1461,1.3617,0.3913,-0.1032,0.5329,0,0,0,0,0,0,1
5596,920,928,365905,365932.0,55,9.0,7.0,11255,157.5,151.5,1387,False,True,40,0.8818,0.1746,0.875,0.005,0.7778,1.0,0.0,1.7404,0.8451,0.8451,-0.125,0.07875,0.1622,0,0,0,0,0,0,0
5597,141,154,2382642,2382651.0,124,22.0,24.0,10702,109.0,133.0,1362,True,False,70,0.2088,0.3287,0.4167,0.0095,0.4091,1.0,1.0,2.0934,1.1139,1.3802,0.5833,-0.0576,0.3977,0,0,0,0,0,0,1
5598,23,332,139939,140094.0,1499,137.5,115.0,155173,40.0,143.0,1666,False,True,40,0.0284,0.4378,0.558,0.037849999999999995,0.8983,0.5732,0.0,3.7028,2.0785,1.7559,-0.442,-0.1609,1.0,0,0,1,0,0,0,0
5599,1049,1059,1506552,1506552.0,52,9.0,8.0,5035,85.0,111.0,1684,True,False,80,0.5521,0.1469,0.875,0.0043,1.0,1.0,0.0,1.716,0.8451,0.9031,-0.125,-0.2435,0.1687,0,0,0,0,0,0,1
5600,39,185,864919,865043.0,1499,137.5,89.0,155173,35.0,125.0,1358,False,True,40,0.0576,0.4368,0.3333,0.037849999999999995,0.7929,0.573,1.0,3.6687,2.0785,1.6721,0.6667,-0.1883,1.0,0,0,1,0,0,0,0
5601,620,635,2086004,2086116.0,806,137.5,61.0,87496,64.0,131.0,1694,True,False,69,0.9106,0.4903,0.0882,0.0201,0.9557,0.1509,0.0,2.9063,2.0492,1.5441,-0.9118,-0.1512,0.9998,0,0,0,0,0,0,1
5602,1013,1032,117548,117551.0,102,32.0,20.0,20590,120.0,141.0,1362,False,True,140,0.4897,0.5143,0.2857,0.0206,0.875,0.7,0.0,2.0086,1.4472,1.1461,-0.7143,0.0085,0.3725,0,0,0,0,0,1,0
5603,41,218,1934838,1934989.0,1499,137.5,131.5,155173,40.0,124.0,1356,False,True,40,0.0633,0.4176,0.3771,0.037849999999999995,0.6228,0.5327,0.0,3.7977,2.0785,1.8195,-0.6229,-0.1925,1.0,0,0,1,0,0,0,0
5604,39,196,909471,909492.0,1499,137.5,106.0,155173,38.0,119.0,1358,False,True,40,0.0574,0.399,0.4,0.037849999999999995,0.7346,0.5294,0.0,3.7928,2.0785,1.8261,-0.6,-0.1923,1.0,0,0,1,0,0,0,0
5605,797,831,2433462,2433491.0,784,137.5,63.0,83627,91.0,134.0,1362,True,False,80,0.8897,0.6036,0.5946,0.025,0.1469,0.8788,1.0,2.8921,1.5315,1.7924,0.4054,-0.1556,0.9996,0,0,0,0,0,0,1
5606,1065,1088,2519944,2519955.0,125,32.0,16.0,14032,84.0,127.0,1356,False,True,40,0.0546,0.4368,0.8182,0.0161,0.7097,0.6875,0.0,2.0934,1.3424,1.0414,-0.1818,-0.1685,0.4729,0,0,0,0,0,0,1
5607,1331,1336,594752,594771.0,16,7.0,5.0,2034,120.0,143.0,1358,False,True,140,0.4397,0.25,0.875,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.699,-0.125,-0.0052,0.1384,0,0,0,0,0,0,1
5608,856,871,249693,249740.0,1499,91.0,131.5,154035,91.0,119.0,1358,False,True,40,0.8088,0.3961,0.2857,0.0096,0.2093,1.0,1.0,3.1959,1.1139,2.2041,0.7143,-0.1855,1.0,1,0,0,0,0,0,0
5609,613,620,2020002,2020117.0,183,30.0,18.0,21321,100.0,124.0,1354,True,False,70,0.9004,0.3611,0.8889,0.0066,0.4,1.0,1.0,2.2624,0.9542,1.2553,0.1111,-0.1262,0.4763,0,0,0,0,0,1,0
5610,1061,1085,7003,7020.0,155,30.0,24.0,15643,87.0,124.0,1364,True,False,80,0.4472,0.5454,0.7059,0.0176,0.8,0.7083,0.0,2.1931,1.3802,1.2305,-0.2941,-0.2019,0.5903,0,0,0,0,0,1,0
5611,1323,1333,3257887,3257901.0,170,18.0,27.0,22478,120.0,143.0,1650,True,False,69,0.0337,0.3287,0.5172,0.0055,0.6111,1.0,1.0,2.2304,0.9542,1.4314,0.4828,0.0036,0.4025,1,0,0,0,0,0,0
5612,1677,1688,66318,66328.0,90,14.0,13.0,5714,24.0,107.5,1692,True,False,70,0.0047,0.2619,0.9167,0.0065,0.7857,1.0,1.0,1.9542,1.0414,1.1139,0.0833,-0.35525,0.2432,0,0,0,0,0,1,0
5613,1591,1610,439384,439740.0,349,21.0,33.0,23784,84.0,116.0,1687,False,True,140,0.0912,0.2641,0.3929,0.0083,0.6191,1.0,1.0,2.5428,1.1461,1.5185,0.6071,-0.2361,0.8336,1,0,0,0,0,0,0
5614,1070,1080,96812,96831.0,107,27.0,18.0,16571,120.0,149.0,1366,True,False,100,0.4686,0.6357,0.45,0.0159,0.6,0.65,0.0,2.0294,1.301,1.2553,-0.55,0.0294,0.43,0,0,0,0,0,0,1
5615,387,396,936743,936828.0,136,14.0,47.0,15526,107.0,126.0,1360,False,True,40,0.5205,0.2917,0.1667,0.0044,0.4286,0.9787,1.0,2.1367,0.7782,1.6628,0.8333,-0.1029,0.3601,0,0,0,0,0,0,1
5616,6,32,1248116,1248109.0,297,40.0,34.0,30271,81.0,127.0,1692,True,False,70,0.7331,0.3654,0.0931,0.0158,0.375,1.0,1.0,2.4728,1.415,1.5185,0.9069,-0.1803,0.8355,0,0,0,0,0,1,0
5617,41,191,1540695,1540855.0,1499,137.5,131.5,155173,29.0,143.0,1404,False,True,40,0.0584,0.5101,0.9412,0.037849999999999995,0.2553,0.4157,1.0,4.0564,2.0785,2.2279,0.0588,-0.0943,1.0,0,0,1,0,0,0,0
5618,1063,1071,1208774,1208843.0,87,16.0,14.0,10036,84.0,124.0,1692,True,False,70,0.734,0.375,0.5333,0.0035,0.5,1.0,1.0,1.9395,0.7782,1.0792,0.4667,-0.1733,0.2288,0,0,0,0,0,0,1
5619,41,212,1601728,1601796.0,1499,137.5,89.0,155173,43.0,125.0,1356,False,True,40,0.0604,0.4627,0.3954,0.037849999999999995,0.7172,0.5402,0.0,3.8077,2.0785,1.8261,-0.6047,-0.1837,1.0,0,0,1,0,0,0,0
5620,1005,107,612201,612252.0,170,33.0,29.0,18671,90.0,124.0,1353,False,True,140,0.1578,0.5385,0.5385,0.0096,0.4848,0.8965,1.0,2.2304,1.1139,1.415,0.4615,-0.1822,0.6015,0,0,0,0,0,0,1
5621,482,490,1601792,1601796.0,69,15.0,16.0,7758,98.0,118.0,1687,False,True,70,0.7427,0.3925,0.5625,0.0041,0.4667,1.0,1.0,1.8261,0.8451,1.2041,0.4375,-0.1739,0.2195,0,0,0,0,0,0,1
5622,1053,1064,1007200,1007319.0,377,30.0,43.0,45215,77.0,124.0,1360,False,True,140,0.4272,0.5243,0.2857,0.0088,0.4,0.9767,1.0,2.5763,1.0792,1.6233,0.7143,-0.2245,0.7933,0,0,0,0,0,0,1
5623,1134,1126,61614,61648.0,780,41.0,35.0,83627,90.0,134.0,1694,True,False,70,0.3171,0.4818,0.5185,0.0199,0.6585,0.5185,0.0,2.8921,1.4314,1.4472,-0.4815,-0.1243,0.9997,0,0,0,0,0,0,1
5624,1267,1278,844704,844729.0,103,15.0,13.0,9253,71.0,125.0,1686,True,False,70,0.4785,0.2056,1.0,0.0077,0.8667,1.0,0.5,2.0128,1.1139,1.1139,0.0,-0.2743,0.2914,0,0,0,0,0,0,1
5625,41,220,2708878,2708939.0,1499,137.5,131.5,155173,41.0,126.0,1358,False,True,40,0.0604,0.4285,0.3815,0.037849999999999995,0.5401,0.4615,0.0,3.7904,2.0785,1.8195,-0.6185,-0.1853,1.0,0,0,1,0,0,0,0
5626,38,63,143784,143858.0,884,69.0,55.0,92750,95.0,132.0,1356,True,False,70,0.0322,0.3794,0.9524,0.0184,0.3472,0.4848,1.0,2.9464,1.3979,1.6812,0.0476,-0.0828,1.0,0,0,0,0,0,0,1
5627,605,622,289529,289543.0,59,106.0,7.0,7836,145.0,151.5,1692,True,False,70,0.9411,0.5278,0.0938,0.0272,1.0,0.2941,0.0,1.7708,1.5798,0.6021,-0.9063,0.07875,0.2007,0,0,0,0,0,0,1
5628,41,214,2730163,2730230.0,1499,137.5,131.5,155173,38.0,124.0,1358,False,True,40,0.0604,0.4594,0.4,0.037849999999999995,0.6268,0.3742,0.0,3.8245,2.0785,1.8325,-0.6,-0.1969,1.0,0,0,1,0,0,0,0
5629,10,22,644454,644502.0,114,12.0,24.0,13662,94.0,134.0,1687,True,False,140,0.0,0.3131,0.6111,0.0065,0.9167,0.9583,1.0,2.0569,1.0414,1.3802,0.3889,-0.1263,0.3329,0,0,0,0,0,0,1
5630,1410,1420,214533,214550.0,230,41.0,33.0,24463,107.0,126.0,1633,False,True,40,0.1688,0.3856,0.3478,0.0142,0.4516,0.8333,1.0,2.3617,1.3802,1.415,0.6522,-0.1064,0.5708,0,0,0,0,0,1,0
5631,1582,1595,249693,249742.0,115,18.0,17.0,11647,84.0,111.0,1622,True,False,80,0.1064,0.3818,0.4444,0.0089,0.7222,1.0,1.0,2.0607,1.1761,1.2305,0.5556,-0.2567,0.3678,0,0,0,0,0,0,1
5632,621,632,1635847,1635864.0,101,25.0,26.0,13352,110.0,127.0,1306,False,True,40,0.9164,0.4884,0.5385,0.0103,0.45,0.8714,1.0,2.0043,1.1461,1.415,0.4615,-0.0894,0.3509,0,0,0,0,0,0,1
5633,620,631,2126449,2126462.0,212,14.0,22.0,25516,77.0,127.0,1364,False,True,100,0.8969,0.3303,0.6818,0.0095,0.9286,1.0,1.0,2.3263,1.1139,1.3424,0.3182,-0.1624,0.5461,0,0,0,0,0,1,0
5634,1312,1316,2601604,2601606.0,55,7.0,6.0,6682,100.0,132.0,1358,False,True,40,0.0546,0.2,0.8333,0.0037,1.0,1.0,1.0,1.7404,0.699,0.7782,0.1667,-0.097,0.14,1,0,0,0,0,0,0
5635,925,934,902188,902203.0,148,20.0,23.0,16258,101.0,133.0,1360,False,True,40,0.6995,0.2717,0.5909,0.0118,0.8,1.0,1.0,2.1732,1.2041,1.3617,0.4091,-0.1262,0.5329,0,0,0,0,0,1,0
5636,63,92,247330,247414.0,261,46.0,29.0,29386,117.0,140.0,1356,True,False,70,0.1189,0.6352,1.0,0.0176,0.5652,0.8095,0.5,2.4166,1.3802,1.2305,0.0,-0.0137,0.8958,0,1,0,0,0,0,0
5637,575,587,769086,769100.0,101,17.0,13.0,9124,81.0,133.0,1690,True,False,80,0.7438,0.3162,0.5333,0.0111,0.8824,0.9231,0.0,2.0043,1.1761,1.0792,-0.4667,-0.1323,0.2288,0,0,0,0,0,0,1
5638,41,214,1750768,1750835.0,1499,137.5,131.5,155173,43.0,124.0,1356,False,True,40,0.0605,0.4657,0.3931,0.037849999999999995,0.6337,0.4187,0.0,3.7645,2.0785,1.7924,-0.6069,-0.1937,1.0,0,0,1,0,0,0,0
5639,1075,1084,3996148,3996170.0,101,15.0,15.0,11562,84.0,124.0,1364,True,False,80,0.4355,0.375,0.8,0.0088,0.8,1.0,1.0,2.0043,1.0792,1.1761,0.2,-0.2125,0.2792,0,0,0,0,0,1,0
