Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,YearsSinceRemod,TotalBath,TotalPorchSF,TotalSF,OverallQual_SF
255,20,RL,70.0,9.036106025364846,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,0,392,1314,GasA,TA,Y,SBrkr,1314,0,0,7.181591944611865,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1957.0,RFn,1,294,TA,TA,Y,250,0,0,0,0,0,Missing,Missing,Missing,0,6,2010,WD,Normal,11.884495917930655,53,53,2.0,0,2628,6570.0
256,60,RL,66.0,9.075551045627543,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1005,1286,0,7.73718007783463,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,1999.0,Fin,2,429,TA,TA,Y,192,0,0,0,0,0,Missing,Missing,Missing,0,2,2006,WD,Normal,12.345838935721968,7,7,2.5,0,3266,16037.0
257,60,FV,64.0,9.081597496083457,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,864,864,0,7.455298485683291,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2,673,TA,TA,Y,216,56,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD,Normal,12.242891437918386,5,5,2.5,56,2592,10368.0
258,20,RL,68.0,9.08421009483197,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,GasA,Ex,Y,SBrkr,1604,0,0,7.380879035564116,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,2006.0,RFn,2,660,TA,TA,Y,123,110,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD,Abnorml,12.301387370778713,3,3,3.5,110,3208,11228.0
259,60,RL,80.0,9.428350771178645,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,GasA,Ex,Y,SBrkr,963,829,0,7.491645473605133,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,2,564,TA,TA,Y,0,96,0,245,0,0,Missing,Missing,Missing,0,5,2008,WD,Normal,12.352339472153524,7,7,2.5,341,2755,12544.0
260,20,RM,70.0,9.44959346502346,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,PConc,Missing,Missing,Missing,Missing,0,Missing,0,0,42,GasA,Gd,Y,FuseA,882,0,0,6.78332520060396,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1956.0,Unf,1,308,TA,TA,Y,0,45,0,0,0,0,Missing,Missing,Missing,0,12,2008,WD,Normal,11.48247656671073,52,52,1.0,45,924,4410.0
261,80,RL,120.0,9.779878201821505,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,GasA,TA,Y,SBrkr,1382,0,0,7.232010331664759,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1991.0,Unf,2,884,TA,TA,Y,0,0,252,0,0,0,Missing,GdWo,Missing,0,5,2009,WD,Normal,12.07824495582233,47,47,2.0,252,2744,8292.0
262,60,RL,69.0,9.16837188715368,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1482,1092,0,7.853604813097837,0,0,2,1,3,1,Ex,10,Typ,1,BuiltIn,2007.0,Fin,3,868,TA,TA,Y,0,148,0,0,0,0,Missing,Missing,Missing,0,11,2007,New,Partial,12.52815976788113,0,0,2.5,148,4056,20592.0
263,80,RL,88.0,9.044521887281242,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,1995,Gable,CompShg,HdBoard,Plywood,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,0,506,GasA,TA,Y,SBrkr,1212,0,0,7.10085190894405,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1978.0,Unf,2,492,TA,TA,Y,292,12,0,0,0,0,Missing,GdWo,Missing,0,7,2006,WD,Normal,11.92504173829169,29,11,2.0,12,1718,7272.0
264,50,RM,50.0,8.612685172875459,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,692,0,926,GasA,TA,Y,SBrkr,926,0,390,7.183111701743281,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1974.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,11.775297421715827,81,9,2.0,0,1852,6580.0
265,30,RM,30.0,8.562740006372207,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,764,0,0,6.639875833826536,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1965.0,Unf,2,504,TA,TA,N,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD,Normal,11.19822841866684,83,4,1.0,0,1444,3820.0
266,20,RL,78.0,9.400216653174247,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,1422,0,0,7.260522598089852,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,1981.0,Fin,2,576,TA,TA,Y,276,0,0,0,0,0,Missing,GdPrv,Missing,0,6,2008,WD,Normal,12.075400019877522,27,27,2.0,0,2844,8532.0
267,60,RL,70.0,9.324383088016843,Pave,Missing,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,GasA,Gd,Y,SBrkr,802,709,0,7.321188556739479,1,0,2,1,3,1,TA,8,Typ,1,Attchd,1997.0,Fin,2,413,TA,TA,Y,95,75,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,12.128116509451258,9,9,3.5,75,2313,9066.0
268,75,RL,60.0,9.036106025364846,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,GasA,Ex,Y,SBrkr,1052,720,420,7.693025748417888,0,0,2,1,4,1,Gd,8,Typ,1,Detchd,1939.0,Unf,1,240,TA,TA,Y,262,24,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD,Normal,12.097936057925594,69,11,2.5,24,2492,10960.0
269,30,RM,71.0,8.839421607620602,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,778,0,0,6.658011045870748,0,0,1,0,2,1,TA,4,Typ,1,Detchd,1966.0,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,Missing,Missing,Missing,0,2,2008,WD,Normal,11.699413330633599,68,53,1.0,25,1518,3890.0
270,20,RL,69.0,8.976893927666076,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,1113,0,0,7.01571242048723,1,0,1,1,3,1,TA,6,Typ,1,Attchd,1987.0,RFn,1,504,TA,Gd,Y,370,30,0,0,0,0,Missing,GdPrv,Missing,0,5,2007,WD,Normal,11.904974309480181,31,31,2.5,30,2256,6678.0
271,60,FV,84.0,9.280705634636746,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,GasA,Gd,Y,SBrkr,1095,844,0,7.570443252057374,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2006.0,RFn,3,1053,TA,TA,Y,192,51,0,0,0,0,Missing,Missing,Missing,0,8,2006,New,Partial,12.491255347155265,0,0,2.5,51,3034,15512.0
272,20,RL,73.0,9.779878201821505,Pave,Missing,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,GasA,Ex,Y,SBrkr,1363,0,0,7.218176838403408,1,0,1,0,2,1,TA,5,Mod,2,Attchd,1954.0,Unf,2,439,TA,TA,Y,81,0,0,0,0,0,Missing,Missing,Missing,0,4,2008,WD,Normal,12.394628892852941,54,3,2.0,0,2748,9541.0
273,60,RL,92.0,9.372884301161463,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1164,1106,0,7.7279755421055585,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,1999.0,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,12.577639650232573,11,3,2.5,57,3422,18160.0
274,20,RL,80.0,9.169622538697624,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,1632,0,0,7.398174092970465,1,0,2,0,3,1,TA,6,Min1,1,Attchd,1958.0,RFn,1,338,TA,TA,Y,289,0,0,0,0,0,Missing,MnPrv,Missing,0,4,2009,WD,Normal,11.842236406331555,51,21,3.0,0,2872,9792.0
275,20,RL,76.0,9.025816391627028,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,816,0,0,6.705639094860003,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1982.0,Unf,1,264,TA,TA,Y,168,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,11.732069026983156,25,25,1.0,0,1632,4080.0
276,50,RL,55.0,8.890823576004383,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,GasW,Gd,N,SBrkr,952,596,0,7.3453648404168685,0,0,2,1,3,1,Ex,5,Typ,0,Detchd,1978.0,Unf,2,672,TA,TA,Y,74,0,0,0,144,0,Missing,Missing,Missing,0,10,2009,WD,Normal,12.230770136157428,84,2,2.5,144,2500,10836.0
277,20,RL,129.0,9.126632622902697,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,GasA,Ex,Y,SBrkr,1560,0,0,7.353081920515432,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003.0,Fin,2,573,TA,TA,Y,100,150,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD,Normal,12.211065162153215,7,7,2.0,150,3120,10920.0
278,20,RL,140.0,9.779878201821505,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,0,744,864,GasA,Ex,Y,SBrkr,864,0,0,6.762729506931879,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1951.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2010,WD,Normal,11.856522261533737,59,59,1.0,0,1728,3456.0
279,20,RL,107.0,9.57851889529833,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2121,2052,GasA,Ex,Y,SBrkr,2121,0,0,7.660114319173928,0,0,2,1,3,1,Ex,8,Typ,1,Attchd,2007.0,Fin,3,732,TA,TA,Y,124,98,0,0,142,0,Missing,Missing,Missing,0,5,2007,New,Partial,12.936754021718041,1,0,2.5,240,4173,19089.0
280,60,RL,83.0,9.21094019204815,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,0,768,1160,GasA,Ex,Y,SBrkr,1156,866,0,7.612336837167746,0,0,2,1,4,1,TA,8,Typ,1,Attchd,1977.0,Fin,2,505,TA,TA,Y,288,117,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD,Normal,12.165255859329688,31,31,2.5,117,3182,14154.0
281,60,RL,82.0,9.33149549353265,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,GasA,Gd,Y,SBrkr,1175,807,0,7.592366128519796,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1989.0,Fin,2,575,TA,TA,Y,0,84,0,196,0,0,Missing,Missing,Missing,0,1,2007,WD,Normal,12.339295865674435,18,18,2.5,280,2789,13874.0
282,20,FV,60.0,8.881975184248867,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,GasA,Gd,Y,SBrkr,1262,0,0,7.141245122350491,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,Missing,Missing,Missing,0,5,2006,New,Partial,12.128116509451258,0,0,2.0,120,2524,7572.0
283,120,RL,34.0,8.529911963824013,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,7.181591944611865,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2008.0,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,Missing,Missing,Missing,0,4,2009,ConLw,Normal,12.242891437918386,2,1,3.0,62,2628,9198.0
284,20,RL,74.0,9.170871628065816,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,1468,0,0,7.292337176173877,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2008.0,Fin,3,898,TA,TA,Y,210,150,0,0,0,0,Missing,Missing,Missing,0,12,2009,New,Partial,12.407383590534293,1,0,2.0,150,2936,11744.0
285,120,RL,50.0,8.98882050177807,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,GasA,Gd,Y,SBrkr,1575,0,0,7.362645270417825,1,0,2,0,2,1,Gd,5,Typ,0,Attchd,1992.0,RFn,2,529,TA,TA,Y,0,0,52,0,0,0,Missing,Missing,Missing,0,7,2007,WD,Normal,12.09626335986454,15,15,3.0,52,3150,9450.0
286,160,FV,35.0,8.355144739461839,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,7.1316985104669115,0,0,2,1,2,1,Gd,5,Typ,0,Detchd,2006.0,RFn,2,528,TA,TA,Y,0,54,0,0,0,0,Missing,Missing,Missing,0,6,2007,New,Partial,12.011886987792716,1,0,2.5,54,1875,8750.0
287,50,RL,77.0,9.18881025342582,Pave,Missing,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,GasA,TA,Y,SBrkr,1085,649,0,7.45876269238096,0,0,1,1,3,1,Gd,7,Typ,1,Attchd,1962.0,RFn,2,440,TA,TA,Y,0,0,0,0,128,0,Missing,GdPrv,Missing,0,6,2006,WD,Normal,11.976665770490767,44,25,1.5,128,2646,10404.0
288,20,RL,69.0,9.002824076547672,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614,Unf,0,244,858,GasA,TA,Y,SBrkr,858,0,0,6.755768921984256,0,0,1,0,3,1,TA,5,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,11.385103457032141,35,35,1.0,0,1716,3432.0
289,20,RL,69.0,9.192176401348512,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,GasA,TA,Y,SBrkr,900,0,0,6.803505257608338,0,0,1,0,3,1,TA,5,Typ,0,Detchd,1970.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,2,2010,WD,Normal,11.711784520403112,43,43,1.0,0,1782,4500.0
290,70,RL,60.0,9.074635189810808,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,FuseA,698,698,0,7.242082359256962,0,0,1,0,3,1,TA,7,Typ,0,Detchd,2003.0,Unf,1,384,TA,TA,Y,0,0,0,0,259,0,Missing,Missing,Missing,0,7,2007,WD,Normal,11.941950837487406,92,4,1.0,259,2094,8376.0
291,60,RL,120.0,9.655795128300506,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,GasA,Ex,Y,SBrkr,1079,840,0,7.560080465021827,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2006.0,RFn,2,685,Gd,TA,Y,0,51,0,0,0,0,Missing,Missing,Missing,0,7,2006,New,Partial,12.359784657728284,0,0,2.5,51,2998,15352.0
292,190,RL,55.0,8.646113971483077,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,0,570,780,GasA,Ex,N,SBrkr,936,780,0,7.448333860897476,1,0,2,0,6,1,Fa,9,Typ,0,Missing,1980.0,Missing,0,0,Missing,Missing,N,0,184,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD,Normal,11.819681958463892,96,8,3.0,184,2496,8580.0
293,50,RL,60.0,9.342245442856122,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,GasA,Gd,Y,SBrkr,1148,568,0,7.448333860897476,0,0,1,1,3,1,TA,8,Min2,1,Attchd,1949.0,Unf,1,281,TA,TA,Y,0,0,0,0,160,0,Missing,Missing,Missing,0,1,2009,WD,Normal,11.782960235741939,60,1,1.5,160,2484,8580.0
294,60,RL,69.0,9.720765915720834,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,Fa,Y,SBrkr,1468,795,0,7.724888439323074,1,0,2,1,3,1,Gd,9,Typ,1,Attchd,1977.0,Fin,2,539,TA,TA,Y,0,250,0,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Normal,12.367345048436391,29,12,3.5,250,3058,15841.0
295,20,RL,80.0,9.169622538697624,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,GasA,TA,Y,SBrkr,1644,0,0,7.405495663199472,1,0,1,0,3,1,TA,7,Typ,2,Attchd,1953.0,Fin,2,418,TA,TA,Y,110,0,0,0,0,0,Missing,Missing,Missing,0,10,2009,WD,Normal,12.025755079404917,56,56,2.0,0,3060,9864.0
296,80,RL,37.0,8.97941663334301,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,TA,Y,SBrkr,1003,0,0,6.911747300251674,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1984.0,Unf,2,588,TA,TA,Y,120,0,0,0,0,0,Missing,GdPrv,Missing,0,3,2006,WD,Normal,11.86710429621008,22,22,2.0,0,2006,6018.0
297,50,RM,75.0,9.525953709356655,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,GasA,TA,Y,FuseA,910,648,0,7.351799869057777,0,0,1,1,4,1,TA,6,Typ,0,Attchd,1950.0,Unf,1,282,TA,TA,Y,289,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2007,WD,Normal,11.931642378754141,57,57,1.5,0,2468,7790.0
298,60,FV,66.0,8.909235279192261,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,GasA,Ex,Y,SBrkr,975,975,0,7.576097340623111,0,0,2,1,3,1,Gd,7,Typ,1,Detchd,1997.0,RFn,2,576,TA,TA,Y,0,10,0,0,198,0,Missing,Missing,Missing,0,6,2007,WD,Normal,12.384223015005313,10,9,2.5,208,2925,13650.0
299,60,RL,90.0,9.367429587218957,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,Y,SBrkr,1041,702,0,7.463936604468925,0,1,1,2,3,1,TA,7,Typ,1,Attchd,1968.0,Unf,2,539,TA,TA,Y,224,0,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD,Normal,12.07254696717504,39,39,2.5,0,2445,10458.0
